Model_Original,Brand,Year_Extracted,Screen_Size_Extracted,Weight_kg,Energy_kWh_Year,Repair_Score,Eco_Score_Target
ThinkPad A475,Lenovo,2021.0,14.0,1.804,9.833333333333334,6.0,49.25
ThinkPad A485,Lenovo,2021.0,14.0,1.65,9.833333333333334,6.0,53.010000000000005
ThinkPad E14,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,57.97
ThinkPad E14.ThinkPad R14.ThinkPad S3 Gen2,Lenovo,2021.0,14.0,1.67,9.833333333333334,6.0,57.97
ThinkPad E15,Lenovo,2021.0,14.0,1.84,9.833333333333334,6.0,56.05
ThinkPad E450,Lenovo,2021.0,14.0,1.936,9.833333333333334,6.0,54.13
ThinkPad E455,Lenovo,2021.0,14.0,1.936,9.833333333333334,6.0,51.97
ThinkPad E460,Lenovo,2021.0,14.0,2.16,9.833333333333334,6.0,52.85
ThinkPad E465,Lenovo,2021.0,14.0,2.34,9.833333333333334,6.0,40.05
ThinkPad E550,Lenovo,2021.0,14.0,2.49,9.833333333333334,6.0,52.21000000000001
ThinkPad E560,Lenovo,2021.0,14.0,2.34,9.833333333333334,6.0,40.05
ThinkPad E560p.ThinkPad S5,Lenovo,2021.0,14.0,2.36,9.833333333333334,6.0,49.730000000000004
ThinkPad E565,Lenovo,2021.0,14.0,2.34,9.833333333333334,6.0,49.33
ThinkPad E575,Lenovo,2021.0,14.0,2.3,9.833333333333334,6.0,51.89
ThinkPad Edge E145,Lenovo,2021.0,14.0,1.4977,9.833333333333334,6.0,58.21
ThinkPad Edge E431,Lenovo,2021.0,14.0,2.166,9.833333333333334,6.0,53.410000000000004
ThinkPad Edge E440,Lenovo,2021.0,14.0,2.166,9.833333333333334,6.0,56.769999999999996
ThinkPad Edge E445,Lenovo,2021.0,14.0,3.3,9.833333333333334,6.0,40.13
ThinkPad Edge E531,Lenovo,2021.0,14.0,2.166,9.833333333333334,6.0,48.37
ThinkPad Edge E540,Lenovo,2021.0,14.0,2.49,9.833333333333334,6.0,53.730000000000004
ThinkPad Edge E545,Lenovo,2021.0,14.0,3.6,9.833333333333334,6.0,40.05
ThinkPad Helix,Lenovo,2021.0,14.0,11.6,9.833333333333334,6.0,50.93000000000001
ThinkPad L13/S2 5th Gen. L13 Yoga/S2 Yoga 5th Gen,Lenovo,2021.0,14.0,1.44,9.833333333333334,6.0,52.53
ThinkPad L440,Lenovo,2021.0,14.0,2.2,9.833333333333334,6.0,57.81
ThinkPad L450,Lenovo,2021.0,14.0,2.115,9.833333333333334,6.0,53.33
ThinkPad L470,Lenovo,2021.0,14.0,1.91,9.833333333333334,6.0,40.05
ThinkPad L560,Lenovo,2021.0,14.0,2.38,9.833333333333334,6.0,44.769999999999996
ThinkPad P1/ThinkPad X1 Extreme,Lenovo,2021.0,14.0,2.2,9.833333333333334,6.0,52.69
ThinkPad P51,Lenovo,2021.0,14.0,2.93,9.833333333333334,6.0,40.05
ThinkPad P52,Lenovo,2021.0,14.0,2.84,9.833333333333334,6.0,40.21000000000001
ThinkPad P71,Lenovo,2021.0,14.0,3.4,9.833333333333334,6.0,40.05
ThinkPad P72,Lenovo,2021.0,14.0,2.84,9.833333333333334,6.0,43.489999999999995
ThinkPad S1 Yoga,Lenovo,2021.0,14.0,1.648,9.833333333333334,6.0,51.25
ThinkPad S3 Yoga 14,Lenovo,2021.0,14.0,1.88,9.833333333333334,6.0,46.769999999999996
ThinkPad S3-S431,Lenovo,2021.0,14.0,1.447,9.833333333333334,6.0,52.13
ThinkPad S3-S440,Lenovo,2021.0,14.0,1.5,9.833333333333334,6.0,52.69
ThinkPad T440,Lenovo,2021.0,14.0,1.88,9.833333333333334,6.0,55.97
ThinkPad T440s,Lenovo,2021.0,14.0,1.65,9.833333333333334,6.0,54.85
ThinkPad T450s,Lenovo,2021.0,14.0,1.753,9.833333333333334,6.0,42.370000000000005
ThinkPad T460,Lenovo,2021.0,14.0,1.862,9.833333333333334,6.0,51.33
ThinkPad T460s,Lenovo,2021.0,14.0,1.45,9.833333333333334,6.0,43.17
ThinkPad T470,Lenovo,2021.0,14.0,1.804,9.833333333333334,6.0,48.61
ThinkPad T470p,Lenovo,2021.0,14.0,1.817,9.833333333333334,6.0,42.769999999999996
ThinkPad T470s,Lenovo,2021.0,14.0,1.32,9.833333333333334,6.0,44.85
ThinkPad T490,Lenovo,2021.0,14.0,1.431,9.833333333333334,6.0,46.37
ThinkPad T490.ThinkPad P43s,Lenovo,2021.0,14.0,1.431,9.833333333333334,6.0,46.37
ThinkPad T490s,Lenovo,2021.0,14.0,1.27,9.833333333333334,6.0,55.730000000000004
ThinkPad T495,Lenovo,2021.0,14.0,1.546,9.833333333333334,6.0,61.41
ThinkPad T495s,Lenovo,2021.0,14.0,1.63,9.833333333333334,6.0,55.49
ThinkPad T540p,Lenovo,2021.0,14.0,15.6,9.833333333333334,6.0,51.81
ThinkPad T550,Lenovo,2021.0,14.0,2.23,9.833333333333334,6.0,52.45
ThinkPad T560. P50s,Lenovo,2021.0,14.0,2.23,9.833333333333334,6.0,42.05
ThinkPad T590,Lenovo,2021.0,14.0,1.754,9.833333333333334,6.0,45.410000000000004
ThinkPad W540,Lenovo,2021.0,14.0,15.6,9.833333333333334,6.0,43.650000000000006
ThinkPad X1 Carbon 5th Gen,Lenovo,2021.0,14.0,1.14,9.833333333333334,6.0,57.730000000000004
ThinkPad X1 Carbon,Lenovo,2021.0,14.0,1.44,9.833333333333334,6.0,54.85
ThinkPad X1 Yoga 2nd Gen,Lenovo,2021.0,14.0,1.43,9.833333333333334,6.0,53.09
ThinkPad X1 Yoga,Lenovo,2021.0,14.0,1.8,9.833333333333334,6.0,51.650000000000006
ThinkPad X240,Lenovo,2021.0,14.0,1.62,9.833333333333334,6.0,58.05
ThinkPad X240s,Lenovo,2021.0,14.0,1.286,9.833333333333334,6.0,58.370000000000005
ThinkPad X250,Lenovo,2021.0,14.0,1.49,9.833333333333334,6.0,58.53
ThinkPad X260,Lenovo,2021.0,14.0,1.624,9.833333333333334,6.0,48.05
ThinkPad X270,Lenovo,2021.0,14.0,1.58,9.833333333333334,6.0,40.05
ThinkPad X390,Lenovo,2021.0,14.0,1.22,9.833333333333334,6.0,61.730000000000004
ThinkSmart Hub 500,Lenovo,2021.0,14.0,2.5,9.833333333333334,6.0,43.410000000000004
ThinkSmart Hub 700,Lenovo,2021.0,14.0,3.0,9.833333333333334,6.0,56.61
ThinkVision E22-20/T22s-20,Lenovo,2021.0,14.0,3.9,9.833333333333334,6.0,56.45
ThinkVision E24-20/T24s-20,Lenovo,2021.0,14.0,4.8,9.833333333333334,6.0,47.65
ThinkVision L24q-20,Lenovo,2021.0,14.0,4.65,9.833333333333334,6.0,40.05
ThinkVision L27q-20,Lenovo,2021.0,14.0,7.17,9.833333333333334,6.0,40.05
ThinkVision L27q,Lenovo,2021.0,14.0,7.5,9.833333333333334,6.0,44.53
ThinkVision M14t,Lenovo,2021.0,14.0,0.698,9.833333333333334,6.0,63.010000000000005
ThinkVision M14t,Lenovo,2021.0,14.0,0.698,9.833333333333334,6.0,63.010000000000005
ThinkVision M14t,Lenovo,2021.0,14.0,0.698,9.833333333333334,6.0,63.010000000000005
ThinkVision P24h-20/T24h-20,Lenovo,2021.0,14.0,6.18,9.833333333333334,6.0,54.05
ThinkVision P24q-20,Lenovo,2021.0,14.0,6.18,9.833333333333334,6.0,51.410000000000004
ThinkVision P24q,Lenovo,2021.0,14.0,5.56,9.833333333333334,6.0,51.89
ThinkVision P27q-20,Lenovo,2021.0,14.0,7.12,9.833333333333334,6.0,49.33
ThinkVision P32p-20,Lenovo,2021.0,14.0,10.21,9.833333333333334,6.0,40.05
ThinkVision Q24i-10,Lenovo,2021.0,14.0,6.24,9.833333333333334,6.0,44.69
ThinkVision Q27q-10,Lenovo,2021.0,14.0,7.33,9.833333333333334,6.0,40.05
ThinkVision S27q-10,Lenovo,2021.0,14.0,6.36,9.833333333333334,6.0,47.410000000000004
ThinkVision S28u-10,Lenovo,2021.0,14.0,5.2,9.833333333333334,6.0,55.650000000000006
ThinkVision T2224dA,Lenovo,2021.0,14.0,2.94,9.833333333333334,6.0,51.489999999999995
V110-17ISK,Lenovo,2021.0,14.0,2.79,9.833333333333334,6.0,47.410000000000004
V30 AIO,Lenovo,2021.0,14.0,9.725,9.833333333333334,6.0,40.05
V310-14ISK,Lenovo,2021.0,14.0,2.0,9.833333333333334,6.0,49.25
V310-15ISK,Lenovo,2021.0,14.0,2.1,9.833333333333334,6.0,47.489999999999995
V320-17,Lenovo,2021.0,14.0,2.8,9.833333333333334,6.0,46.05
V330-15/E53-80,Lenovo,2021.0,14.0,1.9,9.833333333333334,6.0,51.489999999999995
V35 SFF,Lenovo,2021.0,14.0,3.3,9.833333333333334,6.0,56.61
V410z,Lenovo,2021.0,14.0,6.87,9.833333333333334,6.0,40.05
V50 All-in-One 22,Lenovo,2021.0,14.0,5.96,9.833333333333334,6.0,40.05
V50 All-in-One 24,Lenovo,2021.0,14.0,6.8,9.833333333333334,6.0,40.05
V50s SFF,Lenovo,2021.0,14.0,4.3,9.833333333333334,6.0,40.05
V50t Tower,Lenovo,2021.0,14.0,4.8,9.833333333333334,6.0,40.05
V510z AIO,Lenovo,2021.0,14.0,6.39,9.833333333333334,6.0,40.05
V520 SFF,Lenovo,2021.0,14.0,5.2,9.833333333333334,6.0,40.05
V530 SFF,Lenovo,2021.0,14.0,4.2,9.833333333333334,6.0,40.05
V530 Tower,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
V530-22 AIO,Lenovo,2021.0,14.0,6.22,9.833333333333334,6.0,40.05
V530-24 AIO,Lenovo,2021.0,14.0,6.92,9.833333333333334,6.0,40.05
V530S Desktop,Lenovo,2021.0,14.0,4.2,9.833333333333334,6.0,40.05
V55 Tower,Lenovo,2021.0,14.0,6.85,9.833333333333334,6.0,40.05
V720-14,Lenovo,2021.0,14.0,1.46,9.833333333333334,6.0,59.89
Y720-15,Lenovo,2021.0,14.0,3.0,9.833333333333334,6.0,45.089999999999996
YOGA 520-14/FLEX 5-14,Lenovo,2021.0,14.0,1.8,9.833333333333334,6.0,55.57
YOGA 710-11ISK,Lenovo,2021.0,14.0,1.07,9.833333333333334,6.0,48.93
YOGA 710-15ISK,Lenovo,2021.0,14.0,1.89,9.833333333333334,6.0,47.65
YOGA 720,Lenovo,2021.0,14.0,1.3,9.833333333333334,6.0,55.09
YOGA 900-13ISK2,Lenovo,2021.0,14.0,1.4,9.833333333333334,6.0,47.33
YOGA 910-13IKB,Lenovo,2021.0,14.0,1.4,9.833333333333334,6.0,47.33
YOGA 920. Lenovo YOGA 920 Glass,Lenovo,2021.0,14.0,1.35,9.833333333333334,6.0,50.85
Yoga Book C930,Lenovo,2021.0,14.0,0.881,9.833333333333334,6.0,64.69
Yoga C640-13 LTE,Lenovo,2021.0,14.0,1.3,9.833333333333334,6.0,64.05
Yoga C640-13,Lenovo,2021.0,14.0,1.3,9.833333333333334,6.0,64.05
Yoga C740-14,Lenovo,2021.0,14.0,1.35,9.833333333333334,6.0,62.370000000000005
Yoga C740-15,Lenovo,2021.0,14.0,1.9,9.833333333333334,6.0,60.61
Yoga C940-14/C940-14 BE,Lenovo,2021.0,14.0,1.35,9.833333333333334,6.0,56.769999999999996
Yoga C940-15,Lenovo,2021.0,14.0,2.0,9.833333333333334,6.0,50.85
YOGA Chromebook C630,Lenovo,2021.0,14.0,1.2,9.833333333333334,6.0,63.17
Yoga Creator 7 15,Lenovo,2021.0,14.0,1.925,9.833333333333334,6.0,53.730000000000004
Yoga S740-15/IdeaPad S740-15/S740-15 Touch,Lenovo,2021.0,14.0,2.0,9.833333333333334,6.0,48.53
Yoga Slim 7-14/IdeaPad Slim 7-14,Lenovo,2021.0,14.0,1.44,9.833333333333334,6.0,61.010000000000005
B3340dw,Lexmark,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
B3442dw,Lexmark,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
C3224dw,Lexmark,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
C3326dw,Lexmark,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
C3426dwe,Lexmark,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
CX924dxe,Lexmark,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
MB3442adwe,Lexmark,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
MC3224dwe,Lexmark,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
MC3326adwe,Lexmark,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
MC3426adwe,Lexmark,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
MX331adne,Lexmark,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
Surface Book 2  13.5-inch display,Microsoft,2021.0,14.0,1.534,9.833333333333334,6.0,55.41
Surface Book 2  15-inch display,Microsoft,2021.0,14.0,1.905,9.833333333333334,6.0,50.45
Surface Book 3  13.5-inch display,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,55.81
Surface Book 3  15-inch display,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,46.37
Surface Duo 2,Microsoft,2021.0,14.0,0.284,9.833333333333334,6.0,72.522
Surface Duo,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,2.0,66.034
Surface Go 2,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,71.49
Surface Go 3,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,71.57
Surface Go,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,72.546
Surface Hub 2S 50 50-inch display,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
Surface Hub 2S 85in,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
Surface Laptop 2,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,67.89
Surface Laptop 3 13.5-inch display Alcantara® palm rest,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,69.89
Surface Laptop 3 13.5-inch display metal palm rest,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,69.01
Surface Laptop 3 15-inch display Alcantara® palm rest,Microsoft,2021.0,14.0,1.489,9.833333333333334,6.0,65.81
Surface Laptop 3 15-inch display metal palm rest,Microsoft,2021.0,14.0,1.542,9.833333333333334,6.0,65.57
Surface Laptop 4 13.5-inch display Alcantara® palm rest,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,68.45
Surface Laptop 4 13.5-inch display metal palm rest,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,66.85
Surface Laptop 4 15-inch display metal palm rest,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,64.13
Surface Laptop Go 2,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,70.85
Surface Laptop Go,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,70.37
Surface Laptop SE,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,71.97
Surface Laptop Studio,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,63.09
Surface Laptop,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,2.0,59.89
Surface Pro (5th Gen),Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,70.37
Surface Pro 6,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,1.0,60.85
Surface Pro 7,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,66.93
Surface Pro 7+,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,65.57
Surface Pro 8,Microsoft,2021.0,14.0,0.891,9.833333333333334,6.0,68.77
Surface Pro X,Microsoft,2021.0,14.0,0.774,9.833333333333334,6.0,70.77
Surface Studio 2,Microsoft,2021.0,14.0,4.1344562068965525,13.5,6.0,38.95
Surface Studio,Microsoft,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
Galaxy A12 (SM-A127F),Samsung,2021.0,14.0,0.29,9.833333333333334,6.0,78.41000000000001
Galaxy Note20 Ultra (SM-N986B),Samsung,2021.0,14.0,0.304,9.833333333333334,6.0,77.674
Galaxy S20 FE (SM-G781B),Samsung,2021.0,14.0,0.253,9.833333333333334,6.0,78.05
Galaxy Tab Active Pro (SM-T545),Samsung,2021.0,14.0,0.948,9.833333333333334,6.0,75.026
Galaxy Tab S7 (SM-T875),Samsung,2021.0,14.0,0.574,9.833333333333334,6.0,76.194
Galaxy Tab S7+ (SM-T976B),Samsung,2021.0,14.0,0.644,9.833333333333334,6.0,75.95400000000001
Galaxy Z Fold3 (SM-F926B),Samsung,2021.0,14.0,0.29,9.833333333333334,6.0,77.46600000000001
