Device_Name,Energy_Consumption_kWh,Recycled_Percentage,RoHS_Compliant,Screen_Size_Inch,Weight_Kg,RAM_GB,Storage_GB,CPU_Score,Eco_Score
Precision 3680 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 3680 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 3680 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 3680 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 3680 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 3930 Rack,56.5472,0.0,1.0,14.0,7.8,8.0,256.0,2,1.0
Precision 5470,15.05,0.0,1.0,14.0,1.48,8.0,256.0,2,1.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5490,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5520,51.6,0.0,1.0,15.0,1.88,8.0,256.0,2,1.0
Precision 5530,29.95,0.0,1.0,15.0,2.05,8.0,256.0,2,1.0
Precision 5530 2-In-1,23.52,0.0,1.0,15.0,2.04,8.0,256.0,2,1.0
Precision 5540,29.62,0.0,1.0,15.0,2.1,8.0,256.0,2,1.0
Precision 5550,27.96,0.0,1.0,15.0,2.05,8.0,256.0,2,1.0
Precision 5560,24.66,0.0,1.0,15.6,2.04,8.0,256.0,2,1.0
Precision 5570,27.06,0.0,1.0,15.0,2.04,8.0,256.0,2,1.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5690,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5760,21.67,0.0,1.0,17.0,2.53,8.0,256.0,2,1.0
Precision 5770,30.95,0.0,1.0,17.0,2.5,8.0,256.0,2,1.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 5860 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7520,60.3,0.0,1.0,15.0,2.98,8.0,256.0,2,1.0
Precision 7530,26.67,0.0,1.0,15.0,2.52,8.0,256.0,2,1.0
Precision 7540,25.67,0.0,1.0,15.0,2.52,8.0,256.0,2,1.0
Precision 7560,24.22,0.0,1.0,15.0,2.49,8.0,256.0,2,1.0
Precision 7670,33.14784,0.0,1.0,16.0,2.6,8.0,256.0,2,1.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7680,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7720,51.6,0.0,1.0,17.0,3.45,8.0,256.0,2,1.0
Precision 7730,25.11,0.0,1.0,17.0,3.09,8.0,256.0,2,1.0
Precision 7740,32.69,0.0,1.0,17.0,3.09,8.0,256.0,2,1.0
Precision 7750,27.59,0.0,1.0,17.0,3.13,8.0,256.0,2,1.0
Precision 7760,22.52,0.0,1.0,17.0,3.01,8.0,256.0,2,1.0
Precision 7770,32.08,0.0,1.0,17.0,3.05,8.0,256.0,2,1.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7780,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7820 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower,608.92,0.0,1.0,14.0,15.346,8.0,256.0,2,3.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7865 Tower (Silver),26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7875 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision 7960 Tower,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Precision Tower 3420,86.5,0.0,1.0,14.0,8.2,8.0,256.0,2,1.0
Precision Tower 3430,98.89,0.0,1.0,14.0,5.24,8.0,256.0,2,1.0
Precision Tower 3620,139.6,0.0,1.0,14.0,9.2,8.0,256.0,2,1.0
Precision Tower 3630,137.51,0.0,1.0,14.0,10.57,8.0,256.0,2,1.0
Precision Tower 5810,512.9,0.0,1.0,14.0,15.7,8.0,256.0,2,1.0
Precision Tower 5820,347.55,0.0,1.0,14.0,21.7,8.0,256.0,2,1.0
Precision Tower 7810,657.7,0.0,1.0,14.0,16.77,8.0,256.0,2,1.0
Precision Tower 7820,597.21,0.0,1.0,14.0,24.7,8.0,256.0,2,1.0
Precision Tower 7910,277.08,0.0,1.0,14.0,22.61,8.0,256.0,2,1.0
Precision Tower 7920,875.34,0.0,1.0,14.0,33.1,8.0,256.0,2,1.0
Prestige 13 AI+ Evo A2VMG,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Prestige 13 AI+ Evo A2VMG,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
Prestige 13 AI+ Evo A2VMG,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink B9100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink B9110,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink B9125,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink B9136,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink C9065 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,2.0
PrimeLink C9070 Printer,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
PRO-1100,26.49025,0.0,1.0,14.0,1.5,8.0,256.0,2,3.0
